Data from aliejus;silicis;0.350mW;1;NA;_RamanShift_14-23-52-056.txt Node
Date: Wed Jul 20 14:23:52 EEST 2016
User: darbas
Spectrometer: QEB1668
Trigger mode: 0
Integration Time (sec): 5.000000E0
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Raman Shifts
Number of Pixels in Spectrum: 1044
>>>>>Begin Spectral Data<<<<<
20.267	27.75
22.941	11.75
25.613	19.75
28.284	-19.25
30.953	-1.25
33.62	-11.25
36.285	27.75
38.949	-0.25
41.611	0.75
44.271	-1.25
46.93	6.75
49.587	0.75
52.242	17.75
54.896	3.75
57.548	-12.25
60.198	-0.25
62.847	-12.25
65.494	10.75
68.139	-16.25
70.782	2.75
73.424	10.75
76.065	-1.25
78.703	6.75
81.34	23.75
83.975	7.75
86.609	0.75
89.241	7.75
91.871	-14.25
94.5	38.75
97.127	51.75
99.752	94.75
102.376	63.75
104.998	116.75
107.618	135.75
110.237	129.75
112.854	172.75
115.469	203.75
118.083	284.75
120.695	275.75
123.306	272.75
125.915	245.75
128.522	211.75
131.127	206.75
133.731	156.75
136.334	130.75
138.934	121.75
141.533	116.75
144.131	81.75
146.727	58.75
149.321	145.75
151.913	63.75
154.504	52.75
157.093	43.75
159.681	57.75
162.267	92.75
164.851	43.75
167.434	54.75
170.015	63.75
172.595	70.75
175.173	34.75
177.749	17.75
180.324	30.75
182.897	33.75
185.468	40.75
188.038	36.75
190.606	35.75
193.173	28.75
195.738	52.75
198.301	37.75
200.863	69.75
203.423	67.75
205.982	45.75
208.539	86.75
211.094	51.75
213.648	93.75
216.2	144.75
218.751	148.75
221.3	120.75
223.848	175.75
226.393	195.75
228.938	226.75
231.48	232.75
234.021	276.75
236.561	267.75
239.099	274.75
241.635	287.75
244.17	246.75
246.703	283.75
249.235	292.75
251.765	247.75
254.293	284.75
256.82	238.75
259.345	270.75
261.869	260.75
264.391	207.75
266.911	252.75
269.43	255.75
271.948	270.75
274.464	247.75
276.978	225.75
279.491	220.75
282.002	210.75
284.511	254.75
287.019	246.75
289.526	268.75
292.031	273.75
294.534	262.75
297.036	308.75
299.536	261.75
302.035	284.75
304.532	267.75
307.028	276.75
309.522	316.75
312.014	287.75
314.505	284.75
316.994	306.75
319.482	292.75
321.968	273.75
324.453	314.75
326.936	286.75
329.418	268.75
331.898	281.75
334.377	274.75
336.854	239.75
339.329	261.75
341.803	304.75
344.276	279.75
346.747	244.75
349.216	277.75
351.684	219.75
354.15	244.75
356.615	213.75
359.078	216.75
361.54	251.75
364	258.75
366.459	224.75
368.916	242.75
371.372	207.75
373.826	214.75
376.278	245.75
378.729	236.75
381.179	253.75
383.627	211.75
386.074	230.75
388.519	268.75
390.962	233.75
393.404	257.75
395.845	260.75
398.284	254.75
400.721	264.75
403.157	222.75
405.592	217.75
408.025	266.75
410.456	238.75
412.886	238.75
415.314	285.75
417.741	266.75
420.167	246.75
422.591	244.75
425.013	262.75
427.434	277.75
429.854	308.75
432.272	240.75
434.688	282.75
437.103	255.75
439.517	220.75
441.929	289.75
444.339	270.75
446.748	278.75
449.156	230.75
451.562	228.75
453.967	267.75
456.37	266.75
458.772	240.75
461.172	216.75
463.57	257.75
465.968	290.75
468.363	231.75
470.758	236.75
473.15	228.75
475.542	241.75
477.932	196.75
480.32	214.75
482.707	221.75
485.092	248.75
487.476	239.75
489.859	224.75
492.24	285.75
494.62	255.75
496.998	230.75
499.374	258.75
501.75	287.75
504.123	245.75
506.496	295.75
508.867	275.75
511.236	248.75
513.604	244.75
515.97	248.75
518.335	319.75
520.699	413.75
523.061	488.75
525.422	546.75
527.781	565.75
530.139	491.75
532.495	360.75
534.85	294.75
537.204	242.75
539.556	235.75
541.906	274.75
544.255	240.75
546.603	211.75
548.949	243.75
551.294	225.75
553.638	231.75
555.979	203.75
558.32	191.75
560.659	205.75
562.997	194.75
565.333	199.75
567.668	184.75
570.001	213.75
572.333	198.75
574.664	198.75
576.993	222.75
579.32	178.75
581.647	219.75
583.972	231.75
586.295	223.75
588.617	191.75
590.937	230.75
593.257	231.75
595.574	182.75
597.891	166.75
600.206	196.75
602.519	374.75
604.831	206.75
607.142	164.75
609.451	157.75
611.759	188.75
614.065	213.75
616.371	197.75
618.674	248.75
620.976	193.75
623.277	177.75
625.577	176.75
627.875	216.75
630.171	167.75
632.467	179.75
634.76	208.75
637.053	186.75
639.344	205.75
641.634	194.75
643.922	180.75
646.209	174.75
648.494	170.75
650.778	167.75
653.061	140.75
655.342	204.75
657.622	200.75
659.901	184.75
662.178	161.75
664.453	202.75
666.728	163.75
669.001	174.75
671.272	220.75
673.543	167.75
675.812	129.75
678.079	155.75
680.345	145.75
682.61	163.75
684.873	150.75
687.135	157.75
689.396	159.75
691.655	186.75
693.913	168.75
696.169	149.75
698.424	155.75
700.678	149.75
702.93	174.75
705.181	148.75
707.431	154.75
709.679	164.75
711.926	154.75
714.172	205.75
716.416	171.75
718.659	166.75
720.9	199.75
723.14	172.75
725.379	173.75
727.617	144.75
729.853	149.75
732.087	178.75
734.321	169.75
736.553	162.75
738.783	175.75
741.012	148.75
743.24	191.75
745.467	173.75
747.692	141.75
749.916	179.75
752.139	143.75
754.36	179.75
756.58	146.75
758.798	163.75
761.015	150.75
763.231	134.75
765.446	163.75
767.659	188.75
769.871	112.75
772.081	132.75
774.29	157.75
776.498	141.75
778.705	138.75
780.91	168.75
783.114	136.75
785.316	156.75
787.517	135.75
789.717	169.75
791.916	135.75
794.113	148.75
796.309	105.75
798.503	182.75
800.696	140.75
802.888	163.75
805.079	165.75
807.268	124.75
809.456	130.75
811.642	140.75
813.828	138.75
816.012	103.75
818.194	144.75
820.376	99.75
822.556	163.75
824.734	171.75
826.912	161.75
829.088	153.75
831.263	145.75
833.436	164.75
835.608	164.75
837.779	147.75
839.948	137.75
842.117	161.75
844.284	148.75
846.449	143.75
848.614	185.75
850.777	155.75
852.938	184.75
855.099	210.75
857.258	201.75
859.416	181.75
861.572	179.75
863.727	174.75
865.881	142.75
868.034	153.75
870.185	171.75
872.335	168.75
874.484	177.75
876.631	167.75
878.778	193.75
880.922	179.75
883.066	191.75
885.208	171.75
887.349	175.75
889.489	189.75
891.628	160.75
893.765	164.75
895.901	178.75
898.035	156.75
900.169	133.75
902.301	174.75
904.431	129.75
906.561	118.75
908.689	146.75
910.816	186.75
912.942	119.75
915.066	111.75
917.189	171.75
919.311	136.75
921.432	158.75
923.551	158.75
925.669	167.75
927.786	150.75
929.901	145.75
932.015	159.75
934.128	159.75
936.24	165.75
938.35	157.75
940.46	153.75
942.567	161.75
944.674	142.75
946.779	115.75
948.884	274.75
950.986	139.75
953.088	191.75
955.188	152.75
957.287	137.75
959.385	132.75
961.482	135.75
963.577	140.75
965.671	151.75
967.764	156.75
969.856	179.75
971.946	168.75
974.035	167.75
976.123	126.75
978.209	163.75
980.295	142.75
982.379	155.75
984.462	142.75
986.543	152.75
988.624	143.75
990.703	120.75
992.781	143.75
994.857	141.75
996.933	142.75
999.007	102.75
1001.08	114.75
1003.151	105.75
1005.222	98.75
1007.291	126.75
1009.359	153.75
1011.426	107.75
1013.491	122.75
1015.556	99.75
1017.619	116.75
1019.68	130.75
1021.741	127.75
1023.8	151.75
1025.858	122.75
1027.915	112.75
1029.971	137.75
1032.025	143.75
1034.079	136.75
1036.131	137.75
1038.182	129.75
1040.231	138.75
1042.279	132.75
1044.327	127.75
1046.372	119.75
1048.417	104.75
1050.461	139.75
1052.503	122.75
1054.544	161.75
1056.584	139.75
1058.622	162.75
1060.66	139.75
1062.696	119.75
1064.731	143.75
1066.765	151.75
1068.797	122.75
1070.829	134.75
1072.859	117.75
1074.888	127.75
1076.915	169.75
1078.942	162.75
1080.967	144.75
1082.991	123.75
1085.014	143.75
1087.036	175.75
1089.056	137.75
1091.076	159.75
1093.094	136.75
1095.111	110.75
1097.127	162.75
1099.141	113.75
1101.154	152.75
1103.166	131.75
1105.177	126.75
1107.187	107.75
1109.196	120.75
1111.203	123.75
1113.209	118.75
1115.214	140.75
1117.218	112.75
1119.221	93.75
1121.222	117.75
1123.222	93.75
1125.221	96.75
1127.219	125.75
1129.216	147.75
1131.211	121.75
1133.206	113.75
1135.199	107.75
1137.191	94.75
1139.181	95.75
1141.171	111.75
1143.159	115.75
1145.147	90.75
1147.133	133.75
1149.118	99.75
1151.101	62.75
1153.084	79.75
1155.065	85.75
1157.045	104.75
1159.024	80.75
1161.002	143.75
1162.979	108.75
1164.954	67.75
1166.929	98.75
1168.902	91.75
1170.874	64.75
1172.844	96.75
1174.814	64.75
1176.783	111.75
1178.75	78.75
1180.716	91.75
1182.681	103.75
1184.645	118.75
1186.608	66.75
1188.569	64.75
1190.53	102.75
1192.489	82.75
1194.447	78.75
1196.404	100.75
1198.359	98.75
1200.314	69.75
1202.267	89.75
1204.22	97.75
1206.171	66.75
1208.121	85.75
1210.069	85.75
1212.017	97.75
1213.964	102.75
1215.909	93.75
1217.853	102.75
1219.796	82.75
1221.738	79.75
1223.679	83.75
1225.619	109.75
1227.557	74.75
1229.494	87.75
1231.431	101.75
1233.366	91.75
1235.3	101.75
1237.232	96.75
1239.164	90.75
1241.094	75.75
1243.024	79.75
1244.952	120.75
1246.879	100.75
1248.805	126.75
1250.73	136.75
1252.653	113.75
1254.576	100.75
1256.497	108.75
1258.418	122.75
1260.337	122.75
1262.255	97.75
1264.172	168.75
1266.087	142.75
1268.002	128.75
1269.916	143.75
1271.828	144.75
1273.739	137.75
1275.649	156.75
1277.558	142.75
1279.466	117.75
1281.373	106.75
1283.279	146.75
1285.183	159.75
1287.086	137.75
1288.989	103.75
1290.89	128.75
1292.79	127.75
1294.689	151.75
1296.587	133.75
1298.483	130.75
1300.379	146.75
1302.273	159.75
1304.167	155.75
1306.059	139.75
1307.95	149.75
1309.84	168.75
1311.729	130.75
1313.617	153.75
1315.503	150.75
1317.389	154.75
1319.273	121.75
1321.157	114.75
1323.039	108.75
1324.92	76.75
1326.8	131.75
1328.679	107.75
1330.557	89.75
1332.433	82.75
1334.309	102.75
1336.184	69.75
1338.057	108.75
1339.929	40.75
1341.801	90.75
1343.671	65.75
1345.54	86.75
1347.408	76.75
1349.274	77.75
1351.14	89.75
1353.005	92.75
1354.868	66.75
1356.731	38.75
1358.592	59.75
1360.452	55.75
1362.312	63.75
1364.17	84.75
1366.027	86.75
1367.883	43.75
1369.737	80.75
1371.591	96.75
1373.444	40.75
1375.295	55.75
1377.146	69.75
1378.995	75.75
1380.843	45.75
1382.691	101.75
1384.537	59.75
1386.382	13.75
1388.226	91.75
1390.069	52.75
1391.911	86.75
1393.751	73.75
1395.591	55.75
1397.429	55.75
1399.267	68.75
1401.103	92.75
1402.939	74.75
1404.773	79.75
1406.606	91.75
1408.438	73.75
1410.269	100.75
1412.099	93.75
1413.928	75.75
1415.756	48.75
1417.583	113.75
1419.409	81.75
1421.233	65.75
1423.057	77.75
1424.879	76.75
1426.701	78.75
1428.521	85.75
1430.34	113.75
1432.159	81.75
1433.976	138.75
1435.792	114.75
1437.607	142.75
1439.421	155.75
1441.234	190.75
